RachaMax
28.08
24.12
36.0
28.08
29.88
27.0
23.04
18.0
23.04
16.92
30.96
18.0
19.08
29.88
29.16
18.0
28.08
30.96
0.0
0.0
27.0
28.08
20.88
20.88
30.96
27.0
27.0
36.0
23.04
25.92
0.0
0.0
32.04
28.08
32.04
38.16
36.0
30.96
24.12
38.88
36.0
32.04
30.96
28.08
37.08
27.0
33.12
34.92
36.0
20.88
43.92
33.12
34.92
33.12
34.92
33.84
34.92
39.96
50.04
33.12
34.92
48.96
38.88
36.0
39.96
25.92
37.08
39.96
38.88
38.88
37.08
51.12
47.16
36.0
33.12
36.0
34.92
37.08
33.12
42.84
34.92
34.92
37.08
39.96
38.88
41.04
41.04
33.12
23.04
23.04
51.12
50.04
43.92
36.0
66.96
54.0
32.04
42.12
38.88
55.08
39.96
37.08
55.08
61.92
56.88
48.96
51.12
42.12
54.0
54.0
41.04
39.96
42.84
39.96
38.88
38.88
33.84
38.88
39.96
41.04
43.92
38.16
41.04
42.84
41.04
37.08
39.96
47.88
41.04
43.92
38.88
30.96
51.84
48.96
36.0
57.96
37.08
33.84
51.12
33.84
42.12
42.84
0.0
38.88
36.0
47.16
61.92
38.88
43.92
41.04
50.04
39.96
37.08
45.0
0.0
46.08
47.88
0.0
42.84
39.96
56.88
38.88
39.96
45.0
38.88
36.0
51.12
0.0
0.0
41.04
43.92
43.92
0.0
42.84
0.0
34.92
48.96
39.96
38.88
38.16
43.92
41.04
48.96
45.0
34.92
42.84
39.96
46.08
39.96
0.0
46.08
0.0
37.08
41.04
41.04
42.12
42.12
38.16
41.04
38.88
48.96
41.04
0.0
0.0
41.04
47.88
47.16
38.16
42.12
43.92
55.08
42.12
39.96
41.04
51.12
43.92
39.96
42.12
48.96
42.12
47.88
38.16
42.12
43.92
45.0
46.08
43.92
48.96
39.96
56.88
38.16
38.88
32.04
34.92
38.16
34.92
37.08
36.0
36.0
36.0
38.16
36.0
50.04
48.96
43.92
39.96
37.08
32.04
30.96
42.12
0.0
29.88
39.96
37.08
51.84
45.0
46.08
38.88
20.16
24.12
29.16
39.96
39.96
32.04
33.12
30.96
34.92
36.0
48.96
54.0
39.96
39.96
34.92
38.16
47.16
38.88
20.88
36.0
29.88
37.08
37.08
24.84
23.04
28.08
21.96
36.0
51.12
52.92
24.12
20.88
47.16
55.08
45.0
29.88
41.04
45.0
30.96
20.16
29.88
24.12
36.0
21.96
32.04
24.84
33.12
28.08
34.92
21.96
30.96
30.96
24.84
23.04
21.96
29.16
29.16
24.12
33.84
33.12
52.92
34.92
32.04
24.12
38.16
27.0
47.88
51.84
27.0
30.96
45.0
24.84
20.88
16.92
20.16
20.16
33.12
43.92
42.84
38.88
28.08
18.0
36.0
34.92
20.88
20.88
24.12
28.08
33.84
33.84
20.16
32.04
27.0
20.88
18.0
20.88
23.04
25.92
29.88
24.84
19.08
29.16
37.08
47.16
28.08
20.88
28.08
33.12
42.12
52.92
43.92
20.88
38.88
47.88
38.88
32.04
59.04
30.96
43.92
34.92
29.88
48.96
29.88
33.12
29.88
45.0
61.92
52.92
33.84
65.88
51.12
45.0
18.0
38.16
37.08
51.84
47.16
45.0
30.96
29.88
28.08
29.88
29.88
24.12
30.96
32.04
45.0
41.04
42.84
18.0
21.96
21.96
42.12
55.08
29.88
34.92
32.04
33.12
34.92
39.96
42.12
45.0
60.12
54.0
39.96
28.08
55.08
41.04
33.12
33.12
60.12
34.92
50.04
36.0
39.96
33.84
37.08
56.88
42.12
33.84
51.12
47.88
65.88
38.88
47.16
57.96
37.08
37.08
34.92
36.0
39.96
51.12
51.12
47.16
47.16
55.08
37.08
50.04
33.12
32.04
0.0
48.96
41.04
38.88
38.88
37.08
51.84
45.0
33.12
32.04
24.12
30.96
37.08
34.92
41.04
33.12
51.84
30.96
37.08
42.84
33.12
27.0
41.04
38.88
41.04
52.92
29.88
33.12
37.08
39.96
47.16
41.04
33.12
33.12
47.16
50.04
43.92
42.84
42.12
41.04
45.0
60.84
45.0
43.92
48.96
37.08
42.12
38.88
38.88
43.92
30.96
43.92
42.12
38.16
36.0
34.92
36.0
32.04
33.12
36.0
34.92
32.04
41.04
39.96
54.0
33.84
47.88
41.04
38.88
39.96
51.12
56.88
37.08
0.0
50.04
37.08
42.12
43.92
38.88
38.88
38.16
56.88
50.04
36.0
47.88
41.04
36.0
39.96
37.08
41.04
38.88
38.88
39.96
0.0
37.08
56.16
38.16
41.04
36.0
54.0
43.92
32.04
33.12
38.88
38.88
38.88
33.12
42.12
37.08
38.88
36.0
48.96
33.84
38.88
38.88
39.96
42.12
0.0
0.0
0.0
47.88
39.96
45.0
38.16
42.84
38.16
38.16
47.16
39.96
42.12
38.88
43.92
33.84
37.08
41.04
33.12
36.0
37.08
33.12
36.0
47.88
38.88
29.88
36.0
36.0
36.0
32.04
42.84
36.0
42.84
32.04
41.04
28.08
30.96
34.92
34.92
43.92
36.0
29.88
33.84
34.92
36.0
45.0
41.04
38.16
34.92
24.12
33.84
33.84
38.88
21.96
36.0
29.88
47.88
0.0
0.0
32.04
28.08
47.16
33.84
32.04
33.12
29.88
29.88
32.04
37.08
38.88
30.96
29.16
27.0
42.12
38.88
33.12
25.92
33.12
24.12
29.16
41.04
55.08
55.08
51.12
27.0
42.84
38.88
42.12
39.96
24.12
20.16
45.0
30.96
47.16
38.88
30.96
33.12
42.84
47.16
52.92
51.12
27.0
28.08
24.12
23.04
24.84
24.84
19.08
32.04
18.0
24.12
21.96
28.08
27.0
21.96
16.92
16.92
23.04
20.88
16.92
14.04
24.84
18.0
18.0
23.04
21.96
23.04
27.0
18.0
20.16
19.08
34.92
51.12
57.96
20.88
50.04
29.16
20.16
20.16
29.16
34.92
36.0
52.92
50.04
27.0
18.0
18.0
18.0
20.88
20.88
28.08
33.12
28.08
20.16
27.0
30.96
34.92
29.88
41.04
33.12
16.92
20.88
48.96
23.04
36.0
56.16
39.96
23.04
25.92
24.12
30.96
51.84
29.16
30.96
56.16
32.04
51.84
38.16
46.08
52.92
39.96
33.84
39.96
39.96
37.08
25.92
24.12
33.12
30.96
37.08
50.04
34.92
30.96
30.96
41.04
38.88
42.84
63.0
45.0
32.04
55.08
33.84
34.92
27.0
36.0
34.92
28.08
38.88
36.0
32.04
28.08
41.04
52.92
29.88
33.84
30.96
46.08
39.96
43.92
48.96
50.04
64.08
34.92
36.0
38.88
52.92
21.96
37.08
33.12
25.92
33.84
55.08
34.92
32.04
36.0
41.04
38.16
43.92
42.12
39.96
33.12
32.04
38.88
46.08
37.08
38.88
46.08
29.16
30.96
37.08
39.96
42.84
60.84
43.92
55.08
50.04
38.16
38.88
38.16
46.08
42.84
34.92
33.84
32.04
39.96
34.92
34.92
30.96
47.16
38.16
42.84
52.92
41.04
37.08
42.84
39.96
38.88
37.08
48.96
46.08
56.16
37.08
41.04
46.08
41.04
33.84
37.08
51.84
41.04
34.92
39.96
41.04
46.08
32.04
57.96
39.96
36.0
29.88
32.04
37.08
43.92
50.04
37.08
43.92
34.92
43.92
39.96
32.04
36.0
38.88
39.96
39.96
37.08
38.16
39.96
39.96
39.96
48.96
42.84
37.08
29.16
39.96
38.88
33.12
47.88
39.96
36.0
47.16
36.0
38.88
41.04
38.88
42.84
41.04
38.16
38.16
38.88
38.16
50.04
38.88
36.0
34.92
38.16
29.88
38.88
38.16
29.88
39.96
33.12
41.04
33.84
29.88
33.12
38.16
47.16
41.04
38.88
33.12
32.04
34.92
43.92
38.88
45.0
38.16
45.0
34.92
36.0
45.0
46.08
41.04
25.92
29.88
32.04
36.0
34.92
39.96
42.12
33.12
33.84
33.12
32.04
37.08
33.12
41.04
32.04
46.08
29.16
32.04
32.04
47.16
34.92
32.04
34.92
38.88
34.92
32.04
37.08
29.88
33.84
36.0
32.04
32.04
24.84
37.08
36.0
29.16
38.16
28.08
21.96
33.12
28.08
24.84
23.04
30.96
33.12
38.88
25.92
29.16
28.08
29.16
29.16
27.0
30.96
30.96
19.08
42.12
24.84
21.96
23.04
27.0
21.96
29.88
39.96
33.12
24.12
23.04
29.16
32.04
20.88
21.96
21.96
24.12
16.92
19.08
39.96
36.0
34.92
32.04
20.88
21.96
19.08
20.88
20.88
36.0
38.88
25.92
52.92
45.0
38.16
34.92
20.16
21.96
20.16
21.96
20.88
20.16
21.96
47.88
20.88
37.08
29.88
42.84
36.0
30.96
20.16
24.84
23.04
29.88
33.12
39.96
21.96
33.12
18.0
16.92
20.16
24.12
27.0
21.96
32.04
24.84
23.04
24.12
18.0
16.92
19.08
19.08
18.0
28.08
45.0
38.88
21.96
20.88
21.96
24.84
23.04
29.16
15.12
20.88
20.16
29.88
20.88
30.96
18.0
15.84
24.12
29.16
21.96
33.12
29.16
20.88
21.96
23.04
20.88
29.16
42.12
42.84
68.04
24.12
29.16
24.12
61.92
65.16
52.92
45.0
18.0
28.08
33.12
39.96
32.04
20.88
36.0
25.92
15.84
20.88
0.0
34.92
51.12
27.0
30.96
19.08
24.12
29.88
29.88
25.92
42.84
48.96
55.08
46.08
34.92
41.04
33.84
29.88
43.92
37.08
37.08
65.16
29.16
34.92
29.88
27.0
29.88
21.96
36.0
36.0
30.96
36.0
30.96
38.88
37.08
34.92
23.04
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
32.04
29.88
29.88
34.92
38.88
33.12
37.08
27.0
39.96
34.92
39.96
36.0
38.16
29.88
33.12
30.96
29.16
33.84
33.84
34.92
33.84
37.08
38.16
30.96
33.84
33.12
42.12
38.88
38.16
39.96
37.08
37.08
52.92
38.16
34.92
37.08
42.12
29.88
36.0
38.88
36.0
42.84
42.12
33.84
46.08
54.0
29.16
32.04
38.88
34.92
32.04
33.12
38.88
37.08
0.0
38.88
33.84
32.04
45.0
38.16
32.04
32.04
37.08
27.0
23.04
30.96
42.84
33.12
34.92
43.92
32.04
32.04
38.88
38.16
33.12
30.96
36.0
33.12
30.96
28.08
24.12
25.92
29.16
33.84
28.08
32.04
23.04
20.88
28.08
38.88
32.04
30.96
41.04
39.96
29.88
33.84
28.08
28.08
30.96
33.12
25.92
33.12
36.0
15.84
25.92
25.92
29.88
25.92
20.88
28.08
19.08
51.12
54.0
29.88
23.04
29.88
16.92
25.92
32.04
25.92
27.0
24.84
21.96
24.84
20.88
21.96
24.84
28.08
33.84
25.92
10.08
20.88
12.96
29.88
42.12
18.0
21.96
23.04
24.84
50.04
24.84
24.12
20.88
12.96
23.04
33.12
18.0
12.96
10.08
23.04
11.88
23.04
10.08
15.84
19.08
18.0
19.08
36.0
48.96
33.12
29.88
27.0
29.88
36.0
20.88
16.92
20.88
15.84
11.88
11.88
9.0
10.08
11.16
11.88
7.92
15.12
20.88
11.88
15.12
10.08
12.96
11.88
21.96
11.88
7.92
7.92
21.96
11.88
16.92
14.04
12.96
11.88
9.0
6.84
11.16
10.08
24.12
24.12
18.0
11.88
43.92
30.96
34.92
33.12
51.12
30.96
46.08
34.92
52.92
60.12
41.04
19.08
42.12
34.92
38.16
20.88
25.92
14.04
10.08
16.92
10.08
15.84
21.96
11.16
16.92
12.96
27.0
14.04
32.04
20.88
25.92
24.12
25.92
25.92
20.16
12.96
43.92
39.96
51.12
25.92
56.88
48.96
42.12
41.04
28.08
29.16
14.04
29.16
24.12
20.88
33.84
25.92
25.92
34.92
27.0
27.0
27.0
50.04
39.96
63.0
50.04
43.92
56.88
34.92
23.04
33.84
25.92
24.12
29.16
24.12
32.04
24.12
29.16
38.88
15.12
28.08
12.96
25.92
32.04
33.84
39.96
24.84
27.0
27.0
39.96
33.12
38.88
0.0
0.0
0.0
27.0
29.88
21.96
33.12
30.96
30.96
36.0
41.04
43.92
28.08
29.88
51.12
30.96
33.12
39.96
38.88
39.96
36.0
43.92
23.04
27.0
34.92
34.92
29.88
38.16
38.16
15.12
25.92
33.84
39.96
41.04
34.92
33.84
34.92
25.92
21.96
19.08
33.84
16.92
33.84
37.08
33.84
39.96
33.12
29.88
32.04
36.0
41.04
38.16
37.08
41.04
28.08
29.16
33.84
32.04
34.92
68.04
46.08
34.92
29.88
33.12
34.92
33.84
33.84
33.84
33.12
33.12
41.04
34.92
33.12
36.0
33.12
54.0
51.84
0.0
0.0
36.0
34.92
30.96
34.92
34.92
34.92
36.0
37.08
36.0
39.96
37.08
37.08
30.96
41.04
38.16
37.08
39.96
28.08
37.08
41.04
34.92
41.04
37.08
34.92
41.04
43.92
37.08
32.04
39.96
34.92
37.08
37.08
48.96
33.84
38.88
27.0
37.08
32.04
29.88
38.88
30.96
34.92
37.08
41.04
37.08
34.92
37.08
32.04
37.08
33.12
37.08
34.92
33.12
33.84
38.16
45.0
38.88
34.92
34.92
33.12
34.92
33.12
32.04
34.92
33.84
30.96
33.12
29.88
29.16
36.0
36.0
28.08
39.96
33.12
34.92
37.08
36.0
30.96
28.08
43.92
24.84
32.04
45.0
39.96
29.16
34.92
28.08
23.04
23.04
21.96
29.88
33.12
33.84
24.84
32.04
27.0
24.12
29.16
30.96
29.88
27.0
28.08
25.92
30.96
32.04
47.16
23.04
29.88
23.04
27.0
30.96
16.92
16.92
20.16
19.08
19.08
14.04
12.96
25.92
20.88
20.88
11.88
20.88
19.08
21.96
10.08
19.08
20.88
11.16
23.04
19.08
19.08
16.92
18.0
14.04
37.08
32.04
23.04
47.88
41.04
33.84
28.08
12.96
11.16
20.88
18.0
10.08
11.16
10.08
18.0
19.08
37.08
16.92
16.92
15.84
0.0
16.92
12.96
11.16
11.16
15.84
15.12
16.92
20.16
11.88
9.0
9.0
15.12
11.88
15.12
10.08
16.92
11.88
9.0
12.96
29.88
7.92
14.04
25.92
15.12
21.96
21.96
12.96
16.92
11.88
11.16
10.08
14.04
11.88
0.0
15.12
18.0
15.12
10.08
10.08
18.0
20.88
14.04
19.08
18.0
39.96
38.88
27.0
32.04
47.16
20.88
41.04
38.16
42.84
45.0
16.92
24.12
12.96
11.16
24.84
32.04
21.96
11.88
27.0
10.08
21.96
48.96
36.0
65.88
64.08
24.84
29.16
19.08
15.12
18.0
38.88
47.88
24.12
23.04
20.88
15.12
27.0
21.96
23.04
23.04
15.84
11.16
12.96
24.84
24.84
33.12
52.92
27.0
21.96
42.12
68.04
43.92
54.0
33.84
25.92
19.08
23.04
28.08
21.96
28.08
33.84
32.04
27.0
20.88
27.0
25.92
0.0
0.0
0.0
0.0
32.04
0.0
27.0
29.16
28.08
33.12
33.12
29.16
29.16
28.08
32.04
29.88
30.96
29.88
29.16
36.0
33.12
29.88
28.08
38.88
29.88
24.84
29.88
36.0
33.12
33.84
29.88
28.08
32.04
33.84
32.04
24.84
25.92
29.16
33.84
34.92
47.16
28.08
28.08
32.04
39.96
47.88
41.04
33.84
33.84
32.04
34.92
42.12
39.96
30.96
37.08
32.04
30.96
42.84
33.12
34.92
30.96
38.16
32.04
28.08
32.04
36.0
34.92
32.04
29.88
23.04
33.84
36.0
42.84
37.08
25.92
25.92
39.96
38.88
38.16
32.04
34.92
37.08
33.84
37.08
29.88
32.04
33.12
34.92
36.0
33.84
33.12
36.0
37.08
39.96
33.12
24.12
36.0
38.88
41.04
42.12
32.04
33.12
38.16
34.92
38.16
37.08
38.88
33.12
30.96
38.88
34.92
42.84
45.0
37.08
36.0
45.0
37.08
34.92
41.04
36.0
18.0
38.16
45.0
32.04
36.0
34.92
38.16
34.92
33.84
34.92
38.88
24.12
36.0
37.08
34.92
34.92
29.88
34.92
38.16
30.96
29.88
34.92
38.88
34.92
34.92
37.08
0.0
32.04
30.96
32.04
36.0
38.88
33.84
28.08
37.08
36.0
34.92
29.88
30.96
25.92
39.96
27.0
38.16
33.12
45.0
52.92
29.88
28.08
39.96
15.12
25.92
45.0
30.96
28.08
28.08
24.84
45.0
28.08
28.08
36.0
24.84
25.92
32.04
29.88
23.04
25.92
25.92
25.92
30.96
24.12
24.12
33.12
20.16
32.04
25.92
25.92
23.04
28.08
25.92
21.96
23.04
32.04
20.16
18.0
25.92
41.04
20.16
19.08
21.96
23.04
24.12
16.92
29.16
20.88
20.88
23.04
15.84
18.0
16.92
38.88
47.88
29.16
11.88
20.88
23.04
25.92
24.12
33.84
25.92
12.96
14.04
12.96
12.96
14.04
10.08
11.16
20.16
11.88
28.08
23.04
30.96
15.84
28.08
10.08
33.12
24.12
37.08
29.88
27.0
15.12
7.92
12.96
15.84
14.04
39.96
45.0
23.04
28.08
29.88
38.88
30.96
27.0
25.92
20.88
15.12
20.16
30.96
18.0
16.92
9.0
27.0
59.04
39.96
24.84
27.0
42.12
47.16
29.16
47.88
47.88
43.92
34.92
38.16
24.84
20.88
34.92
30.96
18.0
11.16
27.0
32.04
33.84
33.84
19.08
15.12
29.16
41.04
33.84
19.08
20.16
11.16
27.0
15.12
16.92
21.96
14.04
20.88
16.92
25.92
37.08
19.08
19.08
29.88
29.88
21.96
30.96
29.88
23.04
32.04
42.84
15.12
19.08
10.08
24.12
29.88
21.96
0.0
43.92
28.08
21.96
21.96
30.96
33.84
27.0
20.16
46.08
65.88
45.0
19.08
37.08
48.96
43.92
25.92
25.92
39.96
54.0
45.0
29.16
24.84
41.04
34.92
33.12
38.88
39.96
36.0
0.0
41.04
30.96
21.96
21.96
29.16
28.08
41.04
38.16
43.92
25.92
27.0
25.92
55.08
34.92
28.08
38.88
24.12
38.88
34.92
48.96
27.0
12.96
19.08
33.84
25.92
24.12
32.04
29.88
28.08
25.92
30.96
27.0
29.88
37.08
32.04
38.16
25.92
60.84
30.96
33.12
33.12
42.84
38.88
19.08
21.96
20.88
30.96
30.96
27.0
32.04
43.92
29.88
37.08
28.08
36.0
27.0
42.84
32.04
29.88
21.96
30.96
32.04
24.84
39.96
32.04
32.04
25.92
16.92
24.12
37.08
29.88
12.96
20.88
28.08
14.04
38.88
23.04
28.08
27.0
33.12
47.16
28.08
27.0
29.88
30.96
28.08
33.12
30.96
29.88
29.88
38.88
34.92
33.12
32.04
30.96
30.96
68.04
30.96
30.96
33.12
25.92
30.96
30.96
32.04
34.92
36.0
33.12
33.84
30.96
34.92
34.92
39.96
28.08
33.12
43.92
29.16
34.92
33.12
28.08
29.88
29.16
32.04
52.92
32.04
30.96
34.92
37.08
30.96
33.84
32.04
33.12
34.92
33.12
33.12
37.08
38.88
33.84
36.0
33.12
33.12
36.0
38.16
30.96
33.12
23.04
23.04
29.16
29.88
25.92
37.08
36.0
28.08
30.96
28.08
36.0
29.88
38.16
29.88
33.12
38.88
29.88
42.12
33.12
33.12
33.12
29.88
33.12
34.92
24.84
28.08
25.92
25.92
30.96
33.84
29.88
24.84
25.92
25.92
33.84
25.92
24.84
37.08
25.92
32.04
25.92
20.88
34.92
25.92
30.96
37.08
25.92
25.92
24.84
32.04
32.04
15.12
25.92
23.04
23.04
24.84
30.96
46.08
43.92
16.92
20.88
28.08
36.0
15.84
24.12
16.92
20.16
24.84
14.04
18.0
27.0
18.0
43.92
24.12
29.88
20.16
20.88
21.96
14.04
28.08
32.04
29.88
11.16
32.04
29.88
20.88
16.92
16.92
16.92
15.84
15.84
18.0
23.04
24.12
29.16
20.88
10.08
21.96
19.08
29.88
45.0
32.04
12.96
9.0
18.0
19.08
27.0
16.92
16.92
15.12
19.08
19.08
23.04
33.12
19.08
10.08
12.96
10.08
24.12
28.08
27.0
33.12
10.08
45.0
18.0
20.16
15.12
18.0
14.04
11.88
7.92
12.96
15.12
16.92
16.92
12.96
15.12
20.88
15.84
12.96
19.08
23.04
23.04
20.88
28.08
30.96
27.0
24.12
24.12
34.92
16.92
7.92
21.96
18.0
16.92
18.0
27.0
20.16
32.04
38.16
21.96
28.08
47.88
43.92
24.84
38.16
33.12
47.88
51.12
46.08
21.96
20.16
15.12
16.92
20.16
20.16
43.92
19.08
27.0
27.0
24.12
18.0
23.04
25.92
21.96
23.04
19.08
28.08
21.96
24.84
25.92
25.92
30.96
20.88
25.92
23.04
29.16
21.96
47.88
25.92
29.16
33.84
24.84
20.16
33.84
25.92
27.0
29.16
33.12
36.0
28.08
36.0
36.0
29.16
33.12
28.08
29.88
29.16
30.96
32.04
34.92
34.92
36.0
29.88
29.88
28.08
37.08
29.88
29.88
30.96
0.0
34.92
30.96
36.0
37.08
28.08
33.12
28.08
34.92
29.88
29.16
32.04
34.92
42.84
42.84
45.0
38.88
28.08
41.04
32.04
42.12
30.96
37.08
24.12
30.96
36.0
37.08
21.96
29.88
38.88
30.96
33.84
47.88
38.88
33.84
38.16
36.0
37.08
37.08
43.92
32.04
34.92
42.84
32.04
34.92
36.0
33.12
36.0
11.88
24.12
28.08
25.92
36.0
36.0
32.04
29.88
33.12
37.08
30.96
33.84
38.16
36.0
42.84
32.04
32.04
33.12
23.04
30.96
33.12
43.92
34.92
33.12
36.0
33.84
36.0
39.96
25.92
33.12
32.04
30.96
33.84
37.08
33.12
28.08
37.08
37.08
36.0
47.88
34.92
36.0
45.0
47.88
28.08
37.08
25.92
29.88
38.88
38.16
56.16
37.08
37.08
65.16
34.92
34.92
39.96
36.0
42.84
39.96
34.92
36.0
33.12
42.84
32.04
37.08
34.92
33.12
30.96
38.88
38.88
38.16
32.04
30.96
34.92
33.84
34.92
34.92
28.08
32.04
30.96
37.08
37.08
32.04
32.04
39.96
32.04
28.08
37.08
36.0
33.12
36.0
34.92
30.96
25.92
27.0
29.88
28.08
42.12
32.04
29.88
32.04
27.0
32.04
25.92
27.0
34.92
0.0
43.92
29.88
33.84
21.96
24.84
27.0
32.04
29.88
33.12
29.88
19.08
33.84
38.88
29.88
29.88
24.84
30.96
32.04
28.08
34.92
33.12
30.96
24.12
24.12
33.84
29.16
24.84
25.92
28.08
24.84
29.16
29.88
30.96
25.92
41.04
30.96
28.08
27.0
30.96
38.16
14.04
0.0
0.0
34.92
19.08
23.04
20.88
9.0
9.0
20.16
19.08
11.88
39.96
59.04
50.04
54.0
33.12
29.88
50.04
37.08
32.04
27.0
43.92
16.92
38.88
32.04
32.04
30.96
32.04
20.16
15.12
28.08
37.08
46.08
37.08
20.16
15.12
38.16
34.92
29.16
11.88
16.92
20.88
21.96
39.96
33.12
15.84
16.92
14.04
52.92
34.92
34.92
39.96
61.92
41.04
29.88
9.0
19.08
15.84
14.04
54.0
66.96
39.96
19.08
11.88
20.16
16.92
16.92
15.12
18.0
16.92
15.12
12.96
12.96
21.96
18.0
9.0
15.84
11.88
19.08
36.0
16.92
18.0
11.16
12.96
15.12
21.96
56.88
18.0
42.12
60.84
59.04
29.88
34.92
11.16
9.0
29.16
32.04
24.84
16.92
25.92
14.04
20.88
23.04
20.88
34.92
28.08
24.12
18.0
15.12
30.96
30.96
21.96
24.84
32.04
21.96
24.12
27.0
29.88
24.84
20.16
15.12
25.92
20.88
28.08
27.0
28.08
55.08
50.04
30.96
37.08
54.0
51.12
33.12
52.92
50.04
36.0
28.08
42.84
25.92
20.88
28.08
25.92
27.0
27.0
30.96
20.88
24.84
29.88
32.04
25.92
24.12
16.92
27.0
25.92
33.12
19.08
20.16
29.88
27.0
15.12
29.88
27.0
32.04
30.96
30.96
28.08
15.12
27.0
30.96
27.0
21.96
29.88
24.12
28.08
29.88
30.96
30.96
34.92
16.92
27.0
24.84
30.96
24.84
30.96
33.12
29.16
46.08
48.96
36.0
52.92
46.08
38.88
29.88
28.08
24.12
32.04
29.88
29.16
24.84
33.84
56.16
33.12
32.04
18.0
25.92
38.88
27.0
28.08
24.84
30.96
24.84
34.92
29.16
29.88
24.12
30.96
34.92
36.0
47.88
33.12
37.08
32.04
34.92
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
38.88
37.08
42.12
42.84
33.84
27.0
33.12
30.96
38.16
32.04
19.08
33.12
34.92
33.12
29.88
29.88
34.92
33.12
28.08
30.96
30.96
34.92
32.04
32.04
32.04
33.12
34.92
33.84
34.92
32.04
42.12
25.92
32.04
46.08
36.0
33.12
37.08
33.12
34.92
23.04
32.04
33.84
33.12
34.92
30.96
38.16
30.96
33.12
32.04
38.16
27.0
29.88
25.92
30.96
25.92
37.08
29.88
32.04
32.04
32.04
18.0
48.96
32.04
28.08
24.84
29.88
24.84
24.12
20.88
20.16
20.16
28.08
30.96
29.88
33.84
36.0
63.0
51.12
38.88
25.92
28.08
27.0
28.08
55.08
50.04
41.04
27.0
30.96
33.84
20.16
24.12
33.12
38.88
32.04
32.04
41.04
32.04
16.92
20.88
20.88
23.04
20.88
24.12
14.04
37.08
29.16
41.04
41.04
27.0
19.08
24.12
15.12
20.88
18.0
25.92
15.84
18.0
18.0
23.04
29.88
14.04
11.88
15.12
16.92
11.88
10.08
7.92
41.04
